Fips,Target
35001,1
35003,0
35005,1
35057,0
35006,0
35007,0
35009,0
35011,0
35013,1
35015,1
35017,0
35019,0
35021,0
35023,0
35025,1
35027,0
35028,1
35029,0
35031,1
35033,0
35035,1
35037,0
35039,0
35041,0
35043,1
35045,1
35047,0
35049,1
35051,0
35053,0
35055,0
35059,0
35061,0
