Fips,Target
31133,1
40117,0
40117,1
20149,1
40125,1
20151,0
20153,1
20155,0
20157,1
20159,0
20159,1
27131,0
27131,1
20161,1
20163,1
20175,0
31159,0
20177,1
20179,1
20179,0
30091,1
30091,0
38083,1
38083,0
31161,1
31161,0
56033,1
56033,0
20181,1
31163,1
41055,1
48421,1
20183,1
20183,0
28129,1
28129,0
47159,1
47159,0
48423,1
48423,0
20185,1
51179,1
20187,1
31167,1
20189,0
27149,0
53065,0
20191,1
47165,1
20195,1
20197,0
20203,1
48485,1
20205,1
20205,0
37195,1
37195,0
47189,1
47189,0
48493,1
48493,0
20207,1
20209,0
21007,1
21009,0
21011,1
21011,0
51017,1
51017,0
21013,1
48027,1
21019,1
31015,1
21021,0
21023,0
21025,1
21027,0
21029,1
21033,1
21033,0
29025,1
29025,0
37027,1
37027,0
48055,1
48055,0
21035,1
21037,0
21037,1
46021,0
46021,1
47013,0
47013,1
51031,0
51031,1
56005,0
56005,1
21039,1
21043,1
21043,0
29035,1
29035,0
30011,1
30011,0
40019,1
40019,0
47019,1
47019,0
21045,1
21061,1
21063,0
21065,0
21069,0
21079,1
21083,1
21085,0
21085,1
48181,0
48181,1
51077,0
51077,1
21087,1
55045,1
21089,1
21095,1
31083,1
21105,1
21105,0
47081,1
47081,0
21107,1
48223,1
21113,1
21117,0
21119,1
21123,1
21125,1
21131,0
21133,1
21153,0
21165,0
21169,0
21177,1
21179,0
21179,1
38063,0
38063,1
51125,0
51125,1
21181,1
54067,1
21185,1
48359,1
21189,1
21191,1
21191,0
54071,1
54071,0
21197,1
21197,0
30077,1
30077,0
21203,0
21205,0
37159,0
21213,1
28127,1
21219,0
21219,1
27153,0
27153,1
46121,0
46121,1
21221,1
21223,0
21237,1
25001,0
25003,1
25005,1
25005,0
44001,1
44001,0
25007,1
25009,1
25009,0
34013,1
34013,0
36031,1
36031,0
51057,1
51057,0
50009,1
50009,0
25013,1
25015,1
25015,0
54027,1
54027,0
25019,0
25021,1
25025,1
36103,1
25027,0
25027,1
24047,0
24047,1
24001,1
36003,1
24003,1
24005,0
24009,1
24011,0
24011,1
51033,0
51033,1
24015,1
24017,1
24019,0
24019,1
45035,0
45035,1
24021,1
51069,1
24023,1
24025,0
24039,0
24039,1
23025,0
23025,1
34035,0
34035,1
42111,0
42111,1
24045,0
23001,0
23003,1
23011,1
23017,0
23019,1
23021,0
23023,1
23027,1
23031,0
23031,1
31185,0
31185,1
42133,0
42133,1
45091,0
45091,1
51199,0
51199,1
26001,1
26003,0
26005,1
26007,1
26009,1
26011,1
26013,1
26015,1
29009,1
26019,0
26023,1
26029,1
26031,0
26033,1
26033,0
27023,1
27023,0
55017,1
55017,0
26035,1
26045,1
26049,0
26049,1
36037,0
36037,1
26051,1
26053,0
26055,1
26057,1
26059,1
26061,1
26063,1
39077,1
26065,1
26067,1
26069,1
26071,0
26071,1
29093,0
29093,1
49021,0
49021,1
55051,0
55051,1
26073,1
26077,0
26079,1
26083,1
26087,1
26089,0
26091,0
26095,1
26097,1
26099,1
26101,0
26103,1
55077,1
26107,0
26109,0
55078,0
26111,1
48329,1
26113,0
26117,1
26119,0
26121,0
26123,1
26125,1
26127,1
26129,0
26131,1
26135,1
26137,1
36077,1
26141,0
26143,1
26145,1
26151,1
26153,0
26155,1
26157,0
26161,1
26165,1
27001,1
27003,1
27005,0
27007,1
27011,1
27013,0
27017,1
27019,1
27025,0
27033,1
27035,1
27037,1
31043,1
27043,0
27045,1
31059,1
27047,1
27049,1
27053,1
27057,1
27059,1
27061,1
27065,1
27067,1
27069,1
27071,1
27079,0
27087,1
27093,1
27095,0
27097,1
27099,0
27103,1
27105,0
27107,1
27109,1
27111,1
27113,0
27113,1
46103,0
46103,1
27115,0
27117,1
27123,1
38071,1
27125,1
27127,1
27129,1
38075,1
27133,0
27133,1
31149,0
31149,1
55105,0
55105,1
27135,1
27137,1
29189,1
27141,1
27143,0
27145,1
27147,1
38091,1
27151,1
27155,1
27157,0
27159,0
27161,0
27165,1
27167,0
27169,0
27173,1
29003,1
29007,0
29013,1
29017,1
29027,1
29031,1
29041,1
29051,1
29053,0
29065,0
29069,1
29073,1
29075,1
29085,1
29087,0
31089,0
29091,1
29105,1
29125,0
29135,0
29143,1
29147,0
29149,0
29153,0
29155,1
29159,1
29161,1
31137,1
29165,1
29165,0
31141,1
31141,0
56031,1
56031,0
29173,1
29177,1
29179,0
29199,1
37165,1
29203,0
29207,0
29213,0
29215,0
40139,0
29217,1
29217,0
55123,1
55123,0
28003,0
28005,1
28007,0
28011,1
28021,1
47025,1
28027,1
28029,0
28035,1
28039,1
28043,0
28049,0
28053,0
28053,1
47085,0
47085,1
28057,1
28065,1
28069,1
28079,1
28083,1
28083,0
28099,0
28103,1
28105,0
28107,0
48365,0
28109,1
28115,1
40123,1
28117,0
28121,1
28125,0
28133,1
28135,1
28137,1
28139,0
28141,0
28143,1
28147,0
28161,0
28163,0
30001,1
30003,0
30003,1
56003,0
56003,1
30007,0
30009,1
30009,0
42025,1
42025,0
49007,1
49007,0
56007,1
56007,0
30013,1
30015,1
30019,1
30023,1
30025,1
30027,1
30029,1
30035,1
30039,1
30041,1
48217,1
30045,0
30063,1
30065,0
30073,0
30075,0
30081,0
30085,1
30085,0
35041,1
35041,0
30087,1
30089,1
30093,1
30095,0
30097,1
30101,1
30107,1
30109,1
30111,1
37001,1
37005,0
51005,0
37007,1
37009,1
37011,0
37013,0
45013,0
37015,0
37017,0
37019,0
51025,0
37021,0
37025,1
37031,1
37033,0
37035,1
37041,0
37047,1
37049,1
37053,0
37055,0
37057,1
47037,1
37059,1
37061,1
37063,1
37065,0
37071,1
37073,1
37077,0
37081,1
37083,1
37083,0
51083,1
51083,0
37085,1
37087,0
37087,1
47075,0
47075,1
37091,1
37093,0
37095,1
37095,0
46069,1
46069,0
37097,1
37101,1
37101,0
40069,1
40069,0
37107,1
37119,1
51117,1
37125,0
47127,0
48341,0
37127,0
37129,1
37131,1
37131,0
42095,1
42095,0
51131,1
51131,0
37133,1
37137,1
37139,1
37141,1
37143,1
37145,1
37147,1
37155,1
37157,1
33015,1
51165,1
37161,1
47149,1
37163,1
37167,1
37169,1
37171,1
51181,1
37173,1
37175,1
37177,0
37181,0
37183,1
37189,0
37197,0
37199,1
38003,1
38007,1
38009,1
38011,1
38015,0
38019,1
38021,0
38023,1
38025,1
38025,0
55033,1
55033,0
38027,0
38027,1
35015,0
35015,1
38029,1
38031,1
38033,1
38035,1
38039,1
38041,1
38043,1
38061,1
38065,1
38067,1
38073,1
38079,1
38081,1
38087,1
38093,1
38095,1
38097,0
38099,0
38101,1
38101,0
48475,1
48475,0
38105,1
39171,1
31003,0
31013,1
31019,1
55011,1
31021,1
31031,1
31037,1
31037,0
35007,1
35007,0
31039,0
31045,1
31049,1
46039,1
31051,0
31063,0
31065,1
31067,0
31069,1
31073,1
31087,1
31099,0
31101,1
31105,1
31109,1
42071,1
45057,1
51103,1
31121,0
31123,1
31125,1
31129,1
31131,1
31135,0
31135,1
46105,0
46105,1
31145,0
31147,1
31153,0
31155,1
31157,0
31169,1
31173,1
53067,1
33001,1
33005,1
33007,0
41011,0
33009,1
33013,1
33017,1
34001,0
34003,1
34005,1
34009,1
34015,1
51073,1
34017,0
34019,1
34025,1
34029,1
34031,0
34033,1
35001,1
35003,0
35005,1
35006,0
35009,0
41015,0
35011,0
35019,1
48187,1
35023,0
48215,0
35025,0
35029,1
35033,1
35037,0
35039,0
35043,0
35049,1
35053,0
35055,0
35057,0
35061,0
32001,0
32007,1
32011,1
32015,1
32023,0
32027,1
32029,1
32031,1
32033,1
36001,0
36001,1
56001,0
56001,1
36007,0
36009,0
36011,1
36015,1
36017,0
36023,0
36027,1
36029,0
36029,1
39043,0
39043,1
42049,0
42049,1
36043,1
36061,0
36063,1
36067,1
36069,1
36073,0
36073,1
50019,0
50019,1
36075,1
36081,0
36083,1
36087,0
36091,1
36093,1
36095,1
36099,1
39147,1
36107,0
36107,1
42117,0
42117,1
36109,1
36111,0
36119,1
36121,0
42131,0
54109,0
36123,1
39005,1
39005,0
55003,1
55003,0
39007,1
39009,0
39011,1
39013,0
39025,1
39029,0
39031,1
39035,1
39037,0
39039,1
39053,0
39055,0
39059,0
39071,1
39071,0
51091,1
51091,0
39073,1
39089,1
39093,1
39099,1
39103,1
48325,1
39105,0
47121,0
39117,1
41049,1
39119,1
39129,0
39133,1
39133,0
55097,1
55097,0
39135,1
39141,1
39143,1
39145,1
39155,1
39157,0
39161,0
39163,1
39173,1
39173,0
48499,1
48499,0
55141,1
55141,0
54107,1
54107,0
39175,0
40003,1
40005,1
40007,1
42007,1
49001,1
40009,1
40015,0
40017,1
40025,1
40029,0
40033,0
40035,0
40035,1
51045,0
51045,1
40037,1
40043,1
46041,1
40049,0
40055,1
40057,1
40063,1
46065,1
40071,0
40073,0
40077,1
40085,1
40093,1
40097,1
40101,1
40105,1
40107,0
40109,1
40111,1
40119,0
40121,0
40127,0
40129,1
40131,1
40135,1
40141,1
40143,0
40145,1
40149,1
40151,0
40153,1
41005,0
41007,0
41013,1
56011,1
41017,0
41021,1
41025,0
41027,1
41033,1
41035,1
41045,1
41051,1
41057,1
41059,1
41063,1
41065,0
41071,1
42003,1
42005,1
48011,1
42009,1
42009,0
47003,1
47003,0
51019,1
51019,0
42011,1
42013,0
42017,1
42021,1
42023,1
42023,0
48061,1
48061,0
42027,1
42029,1
42029,0
45023,1
45023,0
47023,1
47023,0
42031,0
42033,1
42043,1
42053,1
55041,1
42061,1
42063,1
42067,1
42069,0
42075,1
42077,1
42079,1
42081,1
42087,1
42093,0
42097,1
42097,0
51133,1
51133,0
42101,1
42105,1
46107,1
48375,1
42107,0
42109,1
42115,1
42121,0
42129,1
51193,1
44005,1
44007,1
45001,1
45003,1
45005,1
45009,0
45011,1
45015,1
45015,0
54003,1
54003,0
45019,0
45025,0
51041,0
45027,0
45029,1
45031,1
45033,1
45037,1
45041,1
45041,0
55037,1
55037,0
45043,1
45045,0
45049,0
45051,1
45055,1
45063,1
45069,1
45071,1
45075,1
45081,1
45083,1
45089,0
46003,1
46005,0
46007,1
46009,1
46011,0
46015,1
46023,1
46029,1
46035,0
46037,1
46045,1
46047,1
46049,1
46053,1
46055,1
46057,1
46059,1
46061,0
46063,1
46067,0
46067,1
48233,0
48233,1
46073,1
46077,1
46085,1
46097,1
46099,0
46101,1
46109,0
46111,1
46115,1
46117,1
46123,1
46129,1
55127,1
46135,0
46137,1
47007,1
47015,0
47021,1
47029,1
47033,1
48105,1
47043,1
47045,1
47049,1
47055,0
47055,1
51071,0
51071,1
47057,0
47063,0
47069,1
48197,1
47073,1
47105,0
47119,1
47131,0
47133,1
47137,1
47143,1
47145,1
47145,0
54087,1
54087,0
47147,1
48395,1
47153,0
47169,0
47171,1
47183,0
48003,1
48005,0
48007,1
48009,0
48013,0
48015,0
48017,1
48019,1
48021,1
48023,0
48025,1
48029,1
48031,1
48035,1
48037,1
48039,1
48041,1
48043,1
48045,1
48051,1
48053,1
48059,0
48063,0
48065,1
48069,0
48075,1
48079,1
48081,1
48083,1
48085,1
48087,0
48089,1
48091,1
48095,0
48097,1
48099,1
48101,0
48103,1
48107,0
48111,0
48121,1
48125,0
48127,0
48129,1
48133,1
48135,0
48143,0
48145,1
48151,0
48157,1
48161,1
48163,0
48165,0
48167,1
48169,0
48171,1
48175,0
48177,1
48183,1
48185,1
48195,1
48209,1
48211,1
48219,1
48221,1
48229,1
48231,0
48235,1
48237,1
48247,1
48249,1
48255,0
48257,1
48261,1
48265,1
48267,1
48271,1
48273,0
48279,1
48281,1
48283,1
48283,0
48285,0
48295,1
48297,0
48299,1
48303,1
48305,1
48321,1
48323,0
48331,1
48337,1
48347,1
48349,1
48353,1
48355,0
48357,1
48363,1
48367,1
48369,1
48371,1
48377,0
48379,0
48381,0
48383,0
48385,1
48387,0
48387,1
48389,0
48391,1
48397,1
48399,1
48401,1
55107,1
48403,0
48405,1
48407,1
48409,0
48411,0
48415,1
48417,0
48425,1
48427,0
48433,1
48435,1
48437,1
48439,1
48447,1
48449,1
48451,1
48453,1
48457,1
48457,0
54095,1
54095,0
48459,1
54097,1
48461,1
48463,0
48465,0
48467,1
48469,1
48473,0
48479,0
48481,0
48487,0
48489,1
48495,1
48497,0
48497,1
51195,0
51195,1
48501,1
48503,1
48507,0
49003,1
49005,1
49013,1
49015,1
49023,1
49027,0
49033,1
49035,0
49039,0
49045,1
49047,0
49049,1
49051,1
49057,1
51001,1
51003,1
51007,1
51009,1
51011,1
51013,0
51015,0
51021,1
51023,1
51029,1
51036,1
51047,1
51051,1
51053,1
51059,0
51061,0
51065,1
51075,1
51081,0
51085,1
51087,1
51095,0
51099,0
51101,0
51107,1
51111,1
51115,0
51127,1
51135,1
51141,0
51143,1
51145,1
51147,0
51149,0
51153,1
51157,1
51161,1
51163,0
51171,0
51173,1
51175,1
51177,1
51197,0
50001,1
50003,0
50005,1
50007,1
50013,1
50015,1
50021,1
50027,0
53003,0
53007,1
53009,1
53015,1
53019,0
53027,0
53029,0
53033,1
53035,1
53037,0
53039,0
53047,0
53049,0
53051,1
53057,1
53059,1
53061,0
53063,1
53069,1
53071,1
53073,1
53075,0
53077,1
55005,1
55007,1
55013,0
55015,0
55025,1
55029,1
55035,1
55047,1
55057,1
55059,0
55061,1
55063,0
55067,1
55071,0
55073,1
55075,0
55079,0
55083,1
55087,1
55089,1
55091,0
55099,0
55101,1
55111,1
55113,0
55115,1
55117,1
55121,1
55125,1
55129,0
55133,1
55135,1
55137,1
54007,0
54009,1
54011,1
54017,0
54025,1
54031,1
54039,1
54059,0
54061,0
54073,0
54077,0
54081,1
54085,0
54089,1
54093,1
54103,0
54105,1
56009,1
56015,1
56017,1
56021,0
56025,1
56027,1
56035,1
56037,1
56041,0
56043,1
56045,1
