Fips,target
1101,0
5097,0
13209,0
17135,0
18107,0
19137,0
20125,0
21173,0
24031,0
28097,0
29139,0
36057,0
37123,0
39113,0
42091,0
47125,0
48339,0
51121,0
1109,0
5109,0
13231,0
17149,0
18125,0
21195,0
28113,0
29163,0
39131,0
42103,0
5133,0
47155,0
49041,0
5033,0
13079,0
17033,0
18025,0
19047,0
20037,0
26039,0
29055,0
39033,0
42039,0
55023,0
1059,0
5047,0
12037,0
13119,1
16041,0
17055,0
18047,0
19069,0
20059,0
21073,1
23007,0
25011,0
28037,0
29071,0
31061,0
36033,0
37069,0
39049,0
42055,0
47051,0
48159,1
50011,0
51067,0
53021,0
5071,0
13167,1
17087,1
18081,1
19103,0
20091,1
21115,1
29101,0
31097,1
47091,1
48251,0
56019,0
5083,0
8075,0
17107,0
20109,0
21141,0
31113,0
38047,0
39091,0
40083,0
54045,0
5113,0
12105,0
13233,0
19153,0
27119,0
29167,0
31143,0
37149,0
41053,0
47139,0
48373,0
55095,0
5115,0
17151,0
27121,0
5127,0
17171,0
18143,0
19163,0
20171,0
21209,0
27139,0
28123,0
29201,0
47151,0
51169,0
5131,0
5149,0
6001,0
6013,0
6033,0
8065,0
12069,0
17097,0
18089,0
26085,0
27075,0
30047,0
39085,0
41037,0
46079,0
47095,1
6041,1
6053,0
6055,0
6069,0
6075,0
6079,0
6081,1
6085,0
4023,0
6087,0
6097,0
6035,0
6049,0
6063,0
6015,0
6023,0
19091,1
32013,0
6045,0
6007,0
16023,0
46019,0
6011,0
6021,0
6067,0
6095,0
6101,0
6103,0
6113,0
6115,0
6019,0
6029,0
6031,0
36047,0
6039,0
6047,0
6077,0
6099,0
6107,0
6003,0
6005,0
6009,1
6017,0
6027,0
6043,0
5099,0
6057,0
6061,0
6091,0
35051,0
6109,0
6089,0
6093,0
6105,0
48455,0
6025,0
6037,0
6059,0
12095,0
18117,0
36071,0
37135,0
48361,0
50017,0
51137,0
6065,0
6071,0
6073,0
6083,0
6111,0
8001,0
16003,0
17001,0
18001,1
19003,1
28001,0
31001,0
38001,0
39001,0
42001,0
53001,0
55001,0
8005,0
8031,0
8035,0
13097,1
17041,1
20045,1
27041,0
29067,0
31055,1
32005,0
41019,0
46043,1
53017,0
55031,0
8041,0
48141,0
8039,0
13105,0
8063,0
5079,0
8073,0
13181,0
16063,0
20105,0
21137,0
23015,0
27081,0
28085,0
29113,0
30053,0
31111,0
32017,0
35027,0
37109,0
40081,0
41041,0
46083,0
47103,0
53043,0
54043,0
55069,0
56023,0
5107,0
8095,0
20147,0
30071,0
1129,0
5143,0
8121,0
12133,0
13303,0
16087,0
17189,0
18175,0
19183,0
20201,0
21229,0
23029,0
24043,0
27163,0
28151,0
29221,0
31177,0
36115,0
37187,0
39167,0
40147,0
41067,0
42125,0
44009,0
47179,0
48477,0
49053,0
50023,0
51191,0
55131,0
4027,0
8125,0
8013,1
1073,0
5069,0
8059,0
12065,0
13163,0
16051,0
17081,0
18077,0
19101,0
20087,0
21111,0
28063,0
29099,0
30043,0
31095,0
36045,0
39081,0
40067,0
41031,0
42065,0
47089,0
48245,0
53031,0
54037,1
55055,0
8069,0
5083,0
8075,0
17107,0
20109,0
21141,0
31113,0
38047,0
39091,0
40083,0
54045,0
1103,0
8087,0
13211,0
17137,0
18109,0
21175,0
29141,0
39115,0
47129,0
49029,0
54065,0
8115,0
20173,0
8123,0
8015,0
8019,0
8037,0
8049,0
49019,0
8051,0
8081,0
8093,0
30067,0
56029,0
8097,0
8103,0
8107,0
8119,0
8003,0
8021,0
8023,0
8105,0
8109,0
8009,0
8011,0
8025,0
8027,0
16037,0
30017,0
31041,0
40039,0
46033,0
8043,0
16043,0
19071,1
56013,0
8055,0
8071,0
8101,0
8007,0
8029,0
26041,0
48119,1
8033,0
8045,0
30033,0
31071,1
40047,0
49017,0
53023,1
8067,0
8077,0
8083,0
8085,0
8091,0
8113,0
35047,0
39045,1
45039,1
25017,0
34023,1
51119,1
50025,1
10001,0
24029,0
26081,0
44003,1
48263,0
10003,0
10005,0
34037,0
51183,0
12001,0
12007,0
42015,0
12017,0
1027,0
5021,0
12019,0
13061,1
17025,0
18021,1
19041,0
20027,0
21051,0
27027,0
28025,1
29047,1
31035,0
37043,1
46027,1
47027,1
48077,0
54015,1
12035,0
12041,1
12053,0
12057,0
33011,0
6033,0
8065,0
12069,0
17097,0
18089,0
26085,0
27075,0
30047,0
39085,0
41037,0
46079,0
47095,0
12075,0
1093,0
5089,0
12083,0
13197,0
17121,0
18097,0
19125,0
20115,0
21155,0
28091,0
29127,0
39101,0
41047,0
45067,0
47115,0
48315,0
54049,0
6059,0
12095,0
18117,0
36071,0
37135,0
48361,0
50017,0
51137,0
12097,0
19143,0
26133,0
12101,0
12103,0
5113,0
12105,0
13233,0
19153,0
27119,0
29167,0
31143,0
37149,0
41053,0
47139,0
48373,0
55095,0
12107,0
13237,0
17155,0
18133,0
29171,0
36079,0
39137,0
47141,0
54079,0
12117,0
13253,0
40133,0
12109,0
1119,0
12119,0
13261,0
45085,0
5139,1
12125,1
13291,1
17181,1
18161,1
19175,1
21225,1
28145,1
34039,1
35059,0
37179,1
39159,1
41061,0
42119,1
45087,1
46127,1
47173,1
12127,0
12003,0
13007,0
41001,0
5027,0
12023,0
13073,0
36021,0
41009,0
42037,0
53013,0
55021,0
12029,0
12031,1
48131,0
12047,0
17065,0
18057,0
19079,0
20075,0
31081,0
36041,0
39061,0
47065,0
48193,0
5073,0
12067,0
28071,0
29107,0
55065,0
1089,0
5087,0
12079,0
13195,0
16065,0
17119,0
18095,0
19121,0
21151,0
28089,0
29123,0
30057,0
31119,0
36053,0
37115,0
39097,0
47113,0
48313,0
51113,0
12089,0
36059,0
12121,1
12123,0
13269,0
19173,0
21217,0
48441,0
54091,0
55119,0
12005,1
26017,1
1015,1
5013,1
12013,1
13037,1
17013,1
19025,1
26025,1
28013,1
45017,1
48057,1
54013,1
1053,1
12033,1
1059,0
5047,0
12037,0
13119,0
16041,0
17055,0
18047,0
19069,0
20059,0
21073,0
23007,0
25011,0
28037,0
29071,0
31061,0
36033,0
37069,0
39049,0
42055,0
47051,0
48159,0
50011,0
51067,0
53021,0
12039,1
12045,0
12059,0
28051,0
39075,0
1071,0
5067,0
8057,0
12063,0
13157,0
17077,0
18071,0
19097,0
20085,0
21109,0
26075,0
27063,0
28059,0
29095,0
37099,0
39079,0
40065,0
41029,0
46071,0
47087,0
48239,0
54035,0
55053,0
1073,1
5069,1
8059,1
12065,1
13163,1
16051,1
17081,1
18077,1
19101,1
20087,1
21111,1
28063,1
29099,1
30043,0
31095,1
36045,0
39081,1
40067,1
41031,0
42065,1
47089,1
48245,1
53031,0
54037,1
55055,1
12073,0
48289,0
12077,0
13179,0
30051,0
48291,0
12091,0
12113,0
12129,0
12131,0
13297,0
1129,0
5143,0
8121,0
12133,0
13303,0
16087,0
17189,0
18175,0
19183,0
20201,0
21229,0
23029,0
24043,0
27163,0
28151,0
29221,0
31177,0
36115,0
37187,0
39167,0
40147,0
41067,0
42125,0
44009,0
47179,0
48477,0
49053,0
50023,0
51191,0
55131,0
12009,0
12011,0
12015,0
51037,0
12021,0
12043,0
12049,0
12051,0
12055,0
12061,1
1081,0
5077,0
12071,0
13177,0
17103,0
19111,0
21129,0
28081,0
37105,0
45061,0
48287,0
51105,0
12081,0
12085,0
18101,0
21159,0
27091,0
37117,0
48317,0
12086,0
1099,1
5095,1
12087,0
13207,1
17133,1
18105,1
19135,1
21171,1
26115,1
28095,1
29137,1
36055,1
39111,1
42089,1
47123,1
54063,1
55081,1
12093,0
12099,0
12115,0
12111,0
1003,0
13009,0
1007,0
13021,0
13023,0
13035,0
5033,0
13079,0
17033,0
18025,0
19047,0
20037,0
26039,0
29055,0
39033,0
42039,0
55023,0
13091,0
27039,0
31053,0
55027,0
1063,1
5055,1
13133,1
17061,1
18055,1
19073,1
28041,1
29077,1
36039,1
37079,1
39057,1
42059,1
47059,1
51079,1
13141,0
17067,0
18059,0
19081,0
21091,0
23009,0
28045,0
39063,0
47067,0
54029,1
1069,0
13153,0
27055,0
47083,0
48225,0
13159,0
17079,0
18073,0
19099,0
28061,0
29097,0
45053,0
48241,0
5071,0
13167,0
17087,0
18081,0
19103,0
20091,0
21115,0
29101,0
31097,0
47091,0
48251,0
56019,0
13169,0
19105,0
28067,0
37103,0
46075,0
48253,0
13175,0
45059,0
1099,0
5095,1
12087,0
13207,1
17133,1
18105,1
19135,1
21171,1
26115,1
28095,1
29137,1
36055,0
39111,1
42089,1
47123,1
54063,1
55081,0
1101,0
5097,0
13209,0
17135,0
18107,0
19137,0
20125,0
21173,0
24031,0
28097,0
29139,0
36057,0
37123,0
39113,0
42091,0
47125,0
48339,0
51121,0
1103,0
8087,0
13211,0
17137,0
18109,0
21175,0
29141,0
39115,0
47129,0
49029,0
54065,0
5101,0
13217,0
18111,0
28101,0
29145,0
48351,0
13225,1
5119,0
13235,1
17153,1
18131,1
21199,1
29169,1
51155,1
12107,0
13237,0
17155,0
18133,0
29171,0
36079,0
39137,0
47141,0
54079,0
13247,0
13265,0
13283,0
13289,0
1129,0
5143,0
8121,0
12133,0
13303,0
16087,0
17189,0
18175,0
19183,0
20201,0
21229,0
23029,0
24043,0
27163,0
28151,0
29221,0
31177,0
36115,0
37187,0
39167,0
40147,0
41067,0
42125,0
44009,0
47179,0
48477,0
49053,0
50023,0
51191,0
55131,0
13319,0
28157,0
13031,0
13033,0
37023,0
38013,0
13043,0
5027,0
12023,0
13073,0
36021,0
41009,0
42037,0
53013,0
55021,0
13103,0
17049,0
13107,0
1073,0
5069,0
8059,0
12065,0
13163,0
16051,0
17081,0
18077,0
19101,0
20087,0
21111,0
28063,0
29099,0
30043,0
31095,0
36045,0
39081,0
40067,0
41031,0
42065,0
47089,0
48245,0
53031,0
54037,0
55055,0
13165,1
13189,0
13245,0
36085,0
37153,0
51159,0
13251,0
13301,0
17187,0
18171,0
19181,0
21227,0
28149,0
29219,0
34041,0
36113,0
37185,0
39165,0
42123,0
47177,0
51187,0
13013,1
1019,0
13057,0
19035,0
20021,0
37039,0
40021,0
45021,0
48073,0
1025,0
13059,1
19039,0
28023,0
51043,1
13067,1
13085,0
30021,0
31047,0
48115,0
13111,0
48147,0
13117,0
37067,0
5049,0
13121,0
17057,0
18049,1
21075,1
36035,0
39051,0
42057,0
13123,0
54021,0
13135,0
13139,1
31079,1
48191,1
1071,0
5067,0
8057,0
12063,0
13157,1
17077,0
18071,0
19097,0
20085,0
21109,1
26075,0
27063,0
28059,0
29095,0
37099,1
39079,1
40065,0
41029,0
46071,0
47087,1
48239,0
54035,1
55053,0
13187,1
13219,1
45073,0
1107,0
13227,1
45077,0
13281,0
5139,0
12125,0
13291,0
17181,0
18161,1
19175,0
21225,0
28145,0
34039,1
35059,0
37179,0
39159,0
41061,0
42119,0
45087,0
46127,0
47173,0
12131,0
13297,0
5145,0
13311,0
17193,0
18181,0
47185,0
13011,1
8039,0
13105,0
1059,0
5047,0
12037,0
13119,1
16041,0
17055,0
18047,1
19069,0
20059,0
21073,1
23007,0
25011,0
28037,0
29071,0
31061,0
36033,0
37069,0
39049,0
42055,0
47051,0
48159,1
50011,0
51067,0
53021,0
13137,1
13147,0
21099,0
5079,0
8073,0
13181,0
16063,0
20105,0
21137,0
23015,0
27081,0
28085,0
29113,0
30053,0
31111,0
32017,0
35027,0
37109,0
40081,0
41041,0
46083,0
47103,0
53043,0
54043,0
55069,0
56023,0
1089,0
5087,0
12079,0
13195,1
16065,1
17119,0
18095,1
19121,1
21151,1
28089,0
29123,1
30057,0
31119,1
36053,0
37115,1
39097,1
47113,1
48313,1
51113,1
13221,0
13241,1
13257,0
40137,0
48429,0
13317,0
37193,0
13015,1
13047,0
13055,0
13083,1
29057,0
13115,0
18043,0
19067,0
21071,0
48153,0
51063,0
13129,0
13213,0
27101,0
40099,0
13223,0
39125,0
5113,0
12105,0
13233,1
19153,0
27119,0
29167,0
31143,0
37149,1
41053,0
47139,0
48373,0
55095,0
1127,0
13295,0
48471,0
13313,0
13003,0
13017,0
13019,0
26021,0
13027,0
48047,0
13065,0
1031,0
13069,0
47031,0
13071,0
13075,0
17031,0
27031,0
13081,0
13093,0
13101,0
13155,0
13161,0
48243,0
13173,1
1085,0
13185,1
28087,1
13277,0
13287,0
46125,0
13321,0
19195,0
29227,0
13001,0
13005,0
13025,0
13039,0
29029,0
34007,0
37029,0
13049,0
13051,0
37037,0
13109,0
13127,0
12077,0
13179,0
30051,0
48291,0
13183,1
13191,0
38051,0
40091,0
13229,0
31139,0
38069,0
53053,0
55093,0
13267,1
13279,0
13299,0
13305,0
17191,0
18177,0
19185,0
21231,0
26163,0
28153,0
29223,0
31179,0
36117,0
37191,0
39169,0
42127,0
47181,0
49055,0
54099,0
12003,0
13007,0
41001,0
1015,0
5013,0
12013,0
13037,0
17013,0
19025,0
26025,0
28013,0
45017,0
48057,0
54013,0
1027,0
5021,0
12019,0
13061,0
17025,0
18021,0
19041,0
20027,0
21051,0
27027,0
28025,0
29047,0
31035,0
37043,0
46027,0
47027,0
48077,0
54015,0
13087,0
18031,0
19053,0
20039,0
47039,0
13099,0
13131,0
40051,0
1081,1
5077,1
12071,0
13177,1
17103,1
19111,1
21129,1
28081,1
37105,1
45061,1
48287,1
51105,1
13205,1
19131,1
20123,1
37121,1
48335,0
12117,1
13253,1
40133,0
13259,0
47161,0
1119,0
12119,0
13261,0
45085,0
13273,0
48443,0
13275,0
20193,0
31171,0
5015,0
13045,0
17015,0
18015,1
19027,0
21041,1
24013,0
28015,0
29033,0
33003,0
39019,1
47017,0
51035,0
13063,1
19043,0
13077,0
8035,0
13097,1
17041,0
20045,0
27041,0
29067,0
31055,0
32005,0
41019,0
46043,0
53017,0
55031,0
1057,0
13113,1
17051,0
18041,1
19065,0
21067,0
39047,0
42051,0
47047,0
48149,0
54019,0
13143,0
13145,0
48201,0
13149,0
1067,0
13151,0
17073,0
18065,0
19087,0
21103,0
29083,0
39069,0
47079,0
51089,0
1075,0
13171,1
28073,0
48277,0
1087,0
13193,0
17115,0
29121,0
37113,0
47111,0
1093,0
5089,0
12083,0
13197,0
17121,0
18097,0
19125,0
20115,0
21155,0
28091,0
29127,0
39101,0
41047,0
45067,0
47115,0
48315,0
54049,0
13199,0
1109,0
5109,0
13231,1
17149,0
18125,1
21195,0
28113,1
29163,0
39131,1
42103,0
13249,0
13255,0
13263,0
24041,0
12123,0
13269,0
19173,0
21217,0
48441,0
54091,0
55119,0
13285,0
13293,0
15001,0
15007,0
15003,0
16005,0
16007,0
16011,0
16019,0
16029,0
8027,0
16037,0
30017,0
31041,0
40039,0
46033,0
1059,0
5047,0
12037,0
13119,0
16041,0
17055,0
18047,0
19069,0
20059,0
21073,0
23007,0
25011,0
28037,0
29071,0
31061,0
36033,0
37069,0
39049,0
42055,0
47051,0
48159,0
50011,0
51067,0
53021,0
8043,0
16043,0
19071,0
56013,0
1073,0
5069,0
8059,0
12065,0
13163,0
16051,0
17081,0
18077,0
19101,0
20087,0
21111,0
28063,0
29099,0
30043,0
31095,0
36045,0
39081,0
40067,0
41031,0
42065,0
47089,0
48245,0
53031,0
54037,0
55055,0
16059,0
1089,0
5087,0
12079,0
13195,0
16065,0
17119,0
18095,0
19121,0
21151,0
28089,0
29123,0
30057,0
31119,0
36053,0
37115,0
39097,0
47113,0
48313,0
51113,0
16071,0
36065,0
55085,0
16077,0
16081,0
30099,0
56039,0
16009,0
16017,0
16021,0
16035,0
27029,0
16049,0
16055,0
16057,0
16061,0
21135,0
29111,0
36049,0
47101,0
53041,0
54041,0
16069,0
16079,0
16013,0
30005,0
31009,0
40011,0
16025,0
16031,0
16047,0
16053,0
16067,0
16083,0
16001,0
8001,0
16003,0
17001,0
18001,0
19003,0
28001,0
31001,0
38001,0
39001,0
42001,0
53001,0
55001,0
16015,0
16027,0
1051,0
16039,0
16045,0
16073,0
16075,0
1129,0
5143,0
8121,0
12133,0
13303,0
16087,0
17189,0
18175,0
19183,0
20201,0
21229,0
23029,0
24043,0
27163,0
28151,0
29221,0
31177,0
36115,0
37187,0
39167,0
40147,0
41067,0
42125,0
44009,0
47179,0
48477,0
49053,0
50023,0
51191,0
55131,0
17039,0
5083,0
8075,0
17107,0
20109,0
21141,0
31113,0
38047,0
39091,0
40083,0
54045,0
1087,0
13193,0
17115,0
29121,0
37113,0
47111,0
1095,0
17123,0
18099,0
19127,0
20117,0
21157,0
27089,0
28093,0
40095,0
46091,0
47117,0
54051,0
17125,0
21161,0
26105,0
48319,0
53045,0
54053,0
17113,0
21149,0
38055,0
17129,0
48327,0
17143,0
17175,0
38089,0
39151,0
17179,0
51185,0
17203,0
21239,1
17019,0
39021,1
17053,0
20057,0
17075,0
17091,0
17105,0
21139,0
26093,0
29117,0
36051,0
17147,0
17183,0
5019,0
16033,0
17023,0
18019,0
20025,0
21049,0
29045,0
32003,0
39023,0
46025,0
53011,0
55019,0
1027,0
5021,0
12019,0
13061,0
17025,0
18021,0
19041,0
20027,0
21051,0
27027,0
28025,0
29047,0
31035,0
37043,0
46027,0
47027,0
48077,0
54015,0
17029,0
5033,0
13079,0
17033,0
18025,0
19047,0
20037,0
26039,0
29055,0
39033,0
42039,0
55023,0
17035,1
21057,1
23005,0
34011,0
37051,1
42041,1
47035,0
51049,1
8035,0
13097,0
17041,0
20045,0
27041,0
29067,0
31055,0
32005,0
41019,0
46043,0
53017,0
55031,0
17045,0
13103,0
17049,0
1057,0
13113,1
17051,0
18041,1
19065,0
21067,1
39047,1
42051,0
47047,0
48149,0
54019,0
13159,0
17079,0
18073,0
19099,0
28061,0
29097,0
45053,0
48241,0
1079,0
5075,0
17101,0
18093,0
21127,0
28077,0
29109,0
39087,0
42073,0
46081,0
47099,0
1093,0
5089,0
12083,0
13197,0
17121,0
18097,0
19125,0
20115,0
21155,1
28091,0
29127,0
39101,0
41047,0
45067,0
47115,0
48315,0
54049,1
17139,0
17159,0
30083,0
38077,0
39139,0
45079,0
55103,0
1117,0
17173,0
18145,0
19165,0
21211,0
29205,0
39149,0
47157,0
48419,0
5009,0
17007,0
18011,0
19015,0
21015,0
29019,0
31011,0
54005,0
13075,0
17031,0
27031,0
17063,0
19075,0
29079,0
47061,0
17089,1
49025,0
17093,1
48259,0
48283,0
6033,1
8065,1
12069,1
17097,1
18089,1
26085,1
27075,0
30047,1
39085,1
41037,0
46079,1
47095,1
17111,1
38049,0
17197,1
17011,0
5015,0
13045,0
17015,0
18015,0
19027,0
21041,0
24013,0
28015,0
29033,0
33003,0
39019,0
47017,0
51035,0
1067,0
13151,0
17073,0
18065,0
19087,0
21103,0
29083,0
39069,0
47079,0
51089,0
17085,0
1081,0
5077,0
12071,0
13177,0
17103,0
19111,0
21129,0
28081,0
37105,0
45061,0
48287,0
51105,0
17131,0
21167,0
29129,0
34021,1
38057,0
39107,0
42085,0
54055,0
17141,0
12107,0
13237,0
17155,0
18133,0
29171,0
36079,0
39137,0
47141,0
54079,0
17161,1
17177,0
17195,0
17201,0
19189,0
55139,0
17047,0
20047,0
48137,0
1059,0
5047,0
12037,0
13119,0
16041,0
17055,0
18047,0
19069,0
20059,0
21073,0
23007,0
25011,0
28037,0
29071,0
31061,0
36033,0
37069,0
39049,0
42055,0
47051,0
48159,0
50011,0
51067,0
53021,0
17059,0
21077,0
30031,0
12047,0
17065,0
18057,0
19079,0
20075,0
31081,0
36041,0
39061,0
47065,0
48193,0
17069,0
19083,0
