Fips,Target
54023,0
54027,0
54025,0
54089,0
54009,0
54029,0
54017,0
54031,0
54049,0
54057,0
54059,0
54051,1
54041,0
54091,0
54067,0
54075,0
54093,0
54095,0
54083,0
54087,0
54015,0
54105,0
54107,1
54053,0
54021,0
54061,1
54011,1
54063,0
54073,0
54103,0
54077,0
54037,0
54039,1
54045,1
54071,0
54069,1
54033,1
54085,0
54013,0
54065,0
54043,0
54079,1
54081,1
54007,0
54109,0
54047,0
54001,0
54005,0
54099,1
54055,1
54035,0
54097,0
54101,0
54003,1
54019,0
