Fips,Target
12055,0
12057,1
12059,0
12061,1
12063,0
12065,1
12067,0
12069,0
12071,1
12073,0
12075,1
12077,0
12079,1
12081,0
12083,0
12085,0
12086,1
12087,1
12089,1
12091,0
12093,1
12095,0
12097,0
12099,0
12101,0
12103,0
12105,1
12107,1
12109,1
12111,0
12113,0
12115,0
12117,0
12119,1
12121,1
12123,0
12125,0
12127,1
12129,0
12131,0
12133,1
13001,0
13003,0
13005,0
13009,0
13011,1
13013,0
13015,1
13017,0
13019,1
13021,0
13023,0
13025,0
13027,0
13029,1
13031,0
13033,0
13035,1
13037,0
13039,0
13043,0
13045,0
13047,0
13049,0
13051,1
13053,0
13055,1
13057,1
13059,0
13061,0
13063,0
13065,0
13067,1
13069,1
13071,1
13073,1
13075,1
13077,1
13079,1
13081,0
13083,0
13085,1
13087,0
13089,0
13091,0
13093,0
13095,0
13097,0
13099,1
13101,1
13103,0
13105,1
13107,0
13109,0
13111,0
13113,1
13115,0
13117,1
13119,0
13121,0
13123,0
13125,0
13127,1
13129,1
13131,0
13133,0
13135,1
13137,1
13139,0
13141,0
13143,0
13145,0
13147,1
13149,0
13151,0
13153,0
13155,0
13157,0
13159,0
13161,0
13163,1
13165,0
13167,1
13169,0
13171,0
13173,0
13175,1
13177,1
13179,0
13181,1
13183,0
13185,0
13187,0
13189,0
13191,0
13193,0
13195,1
13197,0
13199,0
13201,0
13205,1
13207,1
13209,1
13211,0
13213,0
13215,0
13217,0
13219,1
13221,0
13223,0
13225,1
13227,0
13229,0
13231,0
13233,1
13235,0
13237,1
13239,0
13241,1
13243,1
13245,1
13247,0
13249,0
13251,0
13253,0
13255,0
13257,0
13259,0
13261,1
13263,1
13267,0
13269,0
13271,1
13273,0
13275,0
13277,0
13279,0
13281,0
13283,0
13285,0
13287,0
13289,0
13291,0
13293,0
13295,1
13297,0
13299,0
13301,0
13303,1
13305,0
13307,0
13309,0
13311,0
13313,0
13315,0
13317,1
13319,0
13321,0
15001,1
15003,1
15007,0
15009,0
16001,1
16003,0
16005,1
16007,0
16009,0
16011,0
16013,0
16015,0
16017,0
16019,1
16021,0
16023,1
16025,0
16027,0
16029,0
16031,0
16035,0
16037,0
16039,0
16041,0
16043,1
16045,0
16047,1
16049,1
16051,1
16053,0
16055,0
16057,1
16059,1
16061,1
16063,1
16065,1
16067,0
16069,1
16071,0
16073,0
16075,1
16077,0
16079,0
16081,0
16083,0
16085,1
16087,1
17001,0
17003,0
17005,0
17007,1
17009,0
17011,0
17013,0
17015,0
17017,0
17019,1
17021,1
17023,1
17025,0
17027,0
17029,0
17031,1
17033,1
17035,0
17037,0
17039,0
17041,0
17043,0
17045,0
17047,0
17049,0
17051,1
17053,0
17055,0
17057,0
17059,1
17061,0
17063,0
17065,0
17067,0
17069,1
17071,0
17073,0
17075,0
17077,0
17079,0
17081,1
17083,0
17085,0
17087,1
17089,1
17091,0
17093,1
17095,0
17097,0
17099,0
17101,1
17103,1
17105,1
17107,1
17109,0
17111,0
17113,0
17115,0
17117,0
17119,1
17121,0
17123,1
17125,0
17127,0
17129,0
17131,1
17133,1
17135,1
17137,0
17139,1
17141,1
17143,1
17145,1
17147,1
17149,0
17151,0
17153,0
17155,1
17157,1
17159,0
17161,0
17163,0
17165,0
17167,0
17169,1
17171,0
17173,0
17175,0
17177,0
17179,1
17181,0
17183,0
17185,0
17187,0
17189,1
17191,0
17193,0
17195,1
17197,0
17199,0
17201,0
17203,0
18001,0
18003,0
18005,0
18007,1
18009,0
18011,1
18013,0
18015,0
18017,0
18019,1
18021,0
18023,0
18025,1
18027,0
18029,1
18031,0
18033,0
18035,0
18037,0
18039,0
18041,1
18043,0
18045,0
18047,0
18049,0
18051,0
18053,1
18055,0
18057,0
18059,0
18061,0
18063,0
18065,0
18067,1
18069,0
18071,0
18073,0
18075,0
18077,1
18079,1
18081,1
18083,0
18085,0
18087,0
18089,0
18091,0
18093,1
18095,1
18097,0
18099,1
18101,0
18103,0
18105,1
18107,1
18109,0
18111,0
18113,0
18115,0
18117,0
18119,1
18121,0
18123,1
18125,0
18127,1
18129,1
18131,0
18133,1
18135,1
18137,0
18139,0
18141,0
18143,0
18145,0
18147,1
18149,0
18151,0
18153,0
18155,0
18157,1
18159,0
18161,0
18163,0
18165,0
18167,0
18169,0
18171,0
18173,0
18175,1
18177,0
18179,0
18181,0
18183,1
19001,0
19003,0
19005,0
19007,1
19009,0
19011,1
19013,0
19015,1
19017,1
19019,0
19021,0
19023,0
19025,0
19027,0
19029,0
19031,0
19033,0
19035,1
19037,0
19039,0
19041,0
19043,0
19045,0
19047,1
19049,1
19051,1
19053,0
19055,0
19057,0
19059,0
19061,1
19063,1
19065,1
19067,0
19069,0
19071,1
19073,0
19075,0
19077,0
19079,0
19081,0
19083,1
19085,0
19087,0
19089,1
19091,0
19093,0
19095,0
19097,0
19099,0
19101,1
19103,1
19105,0
19107,0
19109,0
19111,1
19113,1
19115,1
19117,0
19119,1
19121,1
19123,0
19125,0
19127,1
19129,0
19131,1
19133,0
19135,1
19137,1
19139,0
19141,0
19143,0
19145,0
19147,0
19149,0
19151,1
19153,1
19155,0
19157,0
19159,0
19161,0
19163,0
19165,0
19167,0
19169,1
19171,0
19173,0
19175,0
19177,0
19179,0
19181,0
19183,1
19185,0
19187,0
19189,0
19191,1
19193,1
19195,0
19197,1
20001,0
20003,0
20005,0
20007,0
20009,0
20011,0
20013,0
20015,0
20017,0
20019,1
20021,1
20023,0
20025,1
20027,0
20029,0
20031,1
20033,0
20035,1
20037,1
20039,0
20041,0
20043,0
20045,0
20047,0
20049,0
20051,1
20053,0
20055,0
20057,0
20059,0
20061,0
20063,0
20065,1
20067,1
20069,0
20071,0
20073,0
20075,0
20077,0
20079,1
20081,1
20083,0
20085,0
20087,1
20089,0
20091,1
20093,0
20095,0
20097,0
20099,0
20101,0
20103,0
20105,1
20107,1
20109,1
20111,1
20113,0
20115,0
20117,1
20119,1
20121,0
20123,1
20125,1
20127,1
20129,0
20131,0
20133,0
20135,0
20137,0
20139,0
20141,0
20143,0
20145,0
20147,1
20149,0
20151,0
20153,0
20155,0
20157,1
20159,0
20161,0
20163,0
20165,0
20167,1
20169,0
20171,0
20173,0
20175,1
20177,1
20179,1
20181,0
20183,1
20185,1
20187,0
20189,0
20191,0
20193,0
20195,0
20197,0
20199,0
20201,1
20203,0
20205,0
20207,0
20209,0
21001,0
21003,0
21005,0
21007,0
21009,1
21011,1
21013,1
21015,1
21017,0
21019,0
21021,1
21023,1
21025,0
21027,0
21029,0
21031,0
21033,0
21035,1
21037,1
21039,0
21041,0
21043,0
21045,0
21047,1
21049,1
21051,0
21053,0
21055,1
21057,0
21059,0
21061,0
21063,0
21065,1
21067,1
21069,1
21071,0
21073,0
21075,0
21077,1
21079,1
21081,1
21083,1
21085,1
21087,0
21089,1
21091,0
21093,1
21095,0
21097,0
21099,1
21101,0
21103,0
21105,0
21107,0
21109,0
21111,1
21113,0
21115,1
21117,0
21119,0
21121,0
21123,1
21125,1
21127,1
21129,1
21131,0
21133,0
21135,1
21137,1
21139,1
21141,1
21143,1
21145,0
21147,0
21149,0
21151,1
21153,1
21155,0
21157,1
21159,0
21161,0
21163,1
21165,1
21167,1
21169,1
21171,1
21173,1
21175,0
21177,0
21179,0
21181,1
21183,0
21185,0
21187,1
21189,0
21191,1
21193,1
21195,0
21197,0
21199,0
21203,1
21205,0
21207,1
21209,0
21211,0
21213,0
21215,1
21217,0
21219,0
21221,1
21223,0
21225,0
21227,0
21229,1
21231,0
21233,0
21235,1
21237,0
21239,0
22001,0
22003,0
22005,0
22007,0
22009,0
22011,0
22013,0
22015,0
22017,0
22019,0
22021,0
22023,0
22025,0
22027,0
22029,0
22031,0
22033,0
22035,0
22037,0
22039,0
22041,0
22043,0
22045,0
22047,0
22049,0
22051,0
22053,0
22055,0
22057,0
22059,0
22061,0
22063,0
22065,0
22067,0
22069,0
22071,0
22073,0
22075,0
22077,0
22079,0
22081,0
22083,0
22085,0
22087,0
22089,0
22091,0
22093,0
22095,0
22097,0
22099,0
22101,0
22103,0
22105,0
22107,0
22109,0
22111,0
22113,0
22115,0
22117,0
22119,0
22121,0
22123,0
22125,0
22127,0
23001,0
23003,1
23005,0
23007,0
23009,0
23011,1
23013,0
23015,1
23017,0
23019,0
23021,1
23023,1
23025,0
23027,0
23029,1
23031,1
24001,0
24003,0
24005,1
24009,0
24011,0
24013,0
24015,1
24017,0
24019,1
24021,1
24023,1
24025,0
24027,1
24029,0
24031,1
24033,0
24035,0
24037,0
24039,0
24041,1
24043,1
24045,0
24047,1
24510,0
25001,0
25003,1
25005,1
25007,0
25009,1
25011,0
25013,0
25015,1
25017,1
25019,0
25021,0
25023,0
25025,1
25027,1
26001,0
26003,0
26005,0
26007,0
26009,0
26011,1
26013,0
26015,0
26017,0
26019,0
26021,1
26023,1
26025,0
26027,0
26029,0
26031,0
26033,0
26035,0
26037,0
26039,1
26041,1
26043,0
26045,1
26047,1
26049,0
26051,1
26053,0
26055,0
26057,0
26059,1
26061,0
26063,1
26065,0
26067,1
26069,0
26071,0
26073,0
26075,0
26077,1
26079,1
26081,0
26083,0
26085,0
26087,0
26089,0
26091,0
26093,1
26095,0
26097,1
26099,1
26101,0
26103,0
26105,0
26107,0
26109,0
26111,1
26113,1
26115,1
26117,0
26119,0
26121,0
26123,1
26125,0
26127,0
26129,0
26131,0
26133,0
26135,1
26137,0
26139,0
26141,0
26143,0
26145,0
26147,0
26149,0
26151,0
26153,0
26155,0
26157,1
26159,0
26161,0
26163,0
26165,0
27001,1
27003,1
27005,0
27007,0
27009,1
27011,0
27013,1
27015,0
27017,0
27019,0
27021,0
27023,0
27025,0
27027,0
27029,0
27031,1
27033,0
27035,0
27037,0
27039,0
27041,0
27043,0
27045,0
27047,1
27049,1
27051,1
27053,1
27055,0
27057,1
27059,0
27061,1
27063,0
27065,0
27067,0
27069,0
27071,0
27073,0
27075,0
27077,0
27079,0
27081,1
27083,1
27085,0
27087,0
27089,1
27091,0
27093,0
27095,0
27097,1
27099,0
27101,0
27103,0
27105,0
27107,0
27109,0
27111,0
27113,0
27115,0
27117,0
27119,1
27121,0
27123,1
27125,0
27127,0
27129,0
27131,0
27133,0
27135,0
27137,0
27139,0
27141,1
27143,1
27145,1
27147,0
27149,0
27151,0
27153,0
27155,0
27157,1
27159,0
27161,1
27163,1
27165,0
27167,0
27169,0
27171,1
27173,0
28001,0
28003,0
28005,1
28007,0
28009,1
28011,0
28013,0
28015,0
28017,0
28019,0
28021,0
28023,0
28025,0
28027,0
28029,1
28031,1
28033,0
28035,0
28037,0
28039,0
28041,0
28043,0
28045,0
28047,0
28049,1
28051,0
28053,0
28057,1
28059,0
28061,0
28063,1
28065,0
28067,0
28069,0
28071,0
28073,0
28075,0
28077,1
28079,0
28081,1
28083,1
28085,1
28087,0
28089,1
28091,0
28093,1
28095,1
28097,1
28099,0
28101,0
28103,0
28105,0
28107,1
28109,0
28111,1
28113,0
28115,0
28117,1
28119,0
28121,0
28123,0
28125,0
28127,0
28129,1
28131,1
28133,0
28135,0
28137,0
28139,1
28141,0
28143,0
28145,0
28147,0
28149,0
28151,1
28153,0
28155,0
28157,0
28159,0
28161,0
28163,0
29001,0
29003,0
29005,0
29007,1
29009,0
29011,0
29013,1
29015,1
29017,0
29019,1
29021,0
29023,0
29025,0
29027,1
29029,0
29031,1
29033,0
29035,0
29037,0
29039,0
29041,0
29043,1
29045,1
29047,0
29049,0
29051,1
29053,0
29055,1
29057,0
29059,1
29061,0
29063,0
29065,1
29067,0
29069,0
29071,0
29073,1
29075,0
29077,0
29079,0
29081,0
29083,0
29085,1
29087,0
29089,1
29091,0
29093,0
29095,0
29097,0
29099,1
29101,1
29103,0
29105,1
29107,0
29109,1
29111,1
29113,1
29115,1
29117,1
29119,0
29121,0
29123,1
29125,1
29127,0
29129,1
29131,0
29133,1
29135,1
29137,1
29139,1
29141,0
29143,0
29145,0
29147,0
29149,1
29151,0
29153,0
29155,0
29157,1
29159,1
29161,0
29163,0
29165,1
29167,1
29169,0
29171,1
29173,0
29175,1
29177,0
29179,1
29181,0
29183,0
29185,0
29186,0
29187,0
29189,0
29195,0
29197,1
29199,0
29201,0
29203,0
29205,0
29207,0
29209,1
29211,0
29213,0
29215,1
29217,0
29219,0
29221,1
29223,0
29225,0
29227,0
29229,1
29510,0
30001,0
30003,1
30005,0
30007,0
30009,1
30011,0
30013,0
30015,0
30017,0
30019,0
30021,1
30023,0
30025,0
30027,0
30029,1
30031,1
30035,0
30039,0
30041,1
30043,1
30045,0
30047,0
30049,0
30051,0
30053,1
30055,0
30057,1
30059,0
30061,1
30063,0
30065,1
30067,1
30071,1
30073,0
30075,0
30077,0
30081,0
30083,0
30085,0
30087,0
30089,1
30091,1
30093,1
30095,0
30097,0
30099,0
30101,0
30105,1
30107,0
30109,0
30111,1
31001,0
31003,0
31011,1
31013,0
31015,0
31017,0
31019,1
31021,0
31023,0
31025,0
31027,0
31029,0
31031,0
31033,0
31035,0
31037,0
31039,1
31041,0
31043,0
31045,1
31047,1
31049,1
31051,0
31053,0
31055,0
31057,0
31059,0
31061,0
31063,0
31065,0
31067,0
31069,0
31071,0
31073,0
31077,0
31079,0
31081,0
31083,0
31087,0
31089,0
31091,0
31093,1
31095,1
31097,1
31099,0
31101,0
31105,0
31107,0
31109,0
31111,1
31113,1
31115,0
31119,1
31121,0
31123,0
31125,0
31127,0
31129,0
31131,0
31133,0
31135,0
31137,0
31139,0
31141,1
31143,1
31145,0
31147,0
31149,0
31151,0
31153,0
31155,0
31157,0
31159,1
31161,1
31163,0
31167,0
31169,0
31171,0
31173,0
31175,1
31177,1
31179,0
31181,0
31183,0
31185,1
32001,1
32003,1
32005,0
32007,1
32011,0
32013,0
32015,0
32017,1
32019,1
32021,1
32023,0
32027,0
32029,0
32031,1
32033,0
32510,0
33001,0
33003,0
33005,0
33007,0
33009,1
33011,1
33013,0
33015,1
33017,1
33019,0
34001,0
34003,0
34005,0
34007,0
34009,1
34011,0
34013,1
34015,0
34017,0
34019,0
34021,1
34023,1
34025,0
34027,1
34029,1
34031,0
34033,0
34035,0
34037,1
34039,0
34041,0
35001,1
35003,0
35005,1
35006,0
35007,0
35009,1
35011,0
35013,0
35015,0
35017,1
35019,0
35023,0
35025,0
35027,1
35028,0
35029,0
35031,0
35033,0
35035,0
35037,0
35039,1
35041,0
35043,0
35045,0
35047,0
35049,0
35051,0
35053,0
35055,1
35057,0
35059,0
35061,1
36001,1
36003,0
36005,0
36007,1
36009,0
36011,0
36013,1
36015,0
36017,1
36019,0
36021,1
36023,0
36025,0
36027,1
36029,1
36031,1
36033,0
36035,0
36037,0
36039,0
36041,0
36043,1
36045,1
36047,0
36049,1
36051,1
36053,1
36055,1
36057,1
36059,1
36061,0
36063,0
36065,0
36067,0
36069,1
36071,0
36073,1
36075,1
36077,0
36079,1
36081,0
36083,0
36085,1
36087,1
36089,0
36091,0
36093,0
36095,1
36097,1
36099,1
36101,0
36103,1
36105,0
36107,0
36109,0
36111,0
36113,0
36115,1
36117,0
36119,1
36121,0
36123,1
37001,1
37003,0
37005,0
37007,1
37009,1
37011,1
37013,0
37015,0
37017,1
37019,0
37021,1
37023,0
37025,1
37027,0
37029,0
37031,0
37033,1
37035,1
37037,1
37039,1
37041,0
37043,0
37045,0
37047,1
37049,0
37051,0
37053,0
37055,0
37057,1
37059,1
37061,1
37063,1
37065,0
37067,1
37069,0
37071,1
37073,0
37075,1
37077,1
37079,0
37081,1
37083,0
37085,1
37087,1
37089,0
37091,0
37093,0
37095,0
37097,1
37099,0
37101,1
37103,0
37105,1
37107,1
37109,1
37111,0
37113,0
37115,1
37117,0
37119,1
37121,1
37123,1
37125,0
37127,1
37129,0
37131,0
37133,0
37135,0
37137,0
37139,0
37141,0
37143,0
37145,0
37147,1
37149,1
37151,1
37153,1
37155,0
37157,1
37159,0
37161,0
37163,1
37165,0
37167,1
37169,1
37171,0
37173,0
37175,0
37177,0
37179,0
37181,0
37183,1
37185,0
37187,1
37189,1
37191,0
37193,1
37195,0
37197,1
37199,1
38001,0
38003,0
38005,0
38007,0
38009,1
38011,0
38013,0
38015,0
38017,0
38019,0
38021,0
38023,0
38025,0
38027,0
38029,0
38031,0
38033,0
38035,1
38037,1
38039,0
38041,1
38043,1
38045,0
38047,1
38049,0
38051,0
38053,0
38055,0
38057,1
38059,0
38061,0
38063,0
38065,0
38067,0
38069,0
38071,1
38073,0
38075,0
38077,0
38079,0
38081,0
38083,1
38085,0
38087,0
38089,0
38091,0
38093,1
38095,0
38097,0
38099,0
38101,1
38103,0
38105,1
39001,0
39003,0
39005,0
39007,1
39009,1
39011,0
39013,1
39015,0
39017,0
39019,0
39021,1
39023,1
39025,1
39027,0
39029,0
39031,0
39033,1
39035,1
39037,0
39039,1
39041,0
39043,1
39045,0
39047,1
39049,0
39051,0
39053,1
39055,0
39057,0
39059,0
39061,0
39063,0
39065,1
39067,0
39069,0
39071,1
39073,0
39075,0
39077,1
39079,0
39081,1
39083,0
39085,0
39087,1
39089,1
39091,1
39093,1
39095,0
39097,1
39099,1
39101,0
39103,1
39105,1
39107,1
39109,0
39111,1
39113,1
39115,0
39117,1
39119,0
39121,0
39123,0
39125,0
39127,1
39129,1
39131,0
39133,0
39135,1
39137,1
39139,0
39141,1
39143,0
39145,1
39147,1
39149,0
39151,0
39153,0
39155,1
39157,1
39159,0
39161,0
39163,0
39165,0
39167,1
39169,0
39171,1
39173,0
39175,1
40001,0
40003,0
40005,0
40007,0
40009,0
40011,0
40013,1
40015,0
40017,1
40019,0
40021,1
40023,0
40025,0
40027,0
40029,1
40031,0
40033,0
40035,1
40037,1
40039,0
40041,0
40043,0
40045,1
40047,0
40049,0
40051,0
40053,1
40055,1
40057,0
40059,0
40061,1
40063,0
40065,0
40067,1
40069,1
40071,0
40073,0
40075,0
40077,0
40079,0
40081,1
40083,1
40085,0
40087,0
40089,0
40091,0
40093,0
40095,1
40097,0
40099,0
40101,1
40103,0
40105,1
40107,0
40109,1
40111,0
40113,0
40115,0
40117,0
40119,1
40121,1
40123,0
40125,0
40127,0
40129,0
40131,1
40133,0
40135,0
40137,0
40139,1
40141,0
40143,1
40145,1
40147,1
40149,0
40151,1
40153,0
41001,1
41003,1
41005,1
41007,0
41009,1
41011,0
41013,0
41015,1
41017,1
41019,0
41021,0
41023,1
41025,1
41027,0
41029,0
41031,1
41033,0
41035,0
41037,0
41039,0
41041,1
41043,1
41045,0
41047,0
41049,1
41051,0
41053,1
41055,0
41057,1
41059,1
41061,0
41063,0
41065,0
41067,1
41069,0
41071,1
42001,0
42003,1
42005,0
42007,0
42009,0
42011,1
42013,1
42015,0
42017,1
42019,0
42021,1
42023,0
42025,1
42027,0
42029,1
42031,1
42033,1
42035,0
42037,1
42039,1
42041,0
42043,0
42045,0
42047,0
42049,1
42051,1
42053,0
42055,0
42057,0
42059,0
42061,0
42063,0
42065,1
42067,1
42069,0
42071,0
42073,1
42075,1
42077,1
42079,0
42081,0
42083,0
42085,1
42087,0
42089,1
42091,1
42093,0
42095,0
42097,1
42099,1
42101,0
42103,0
42105,1
42107,0
42109,0
42111,0
42113,0
42115,0
42117,0
42119,0
42121,0
42123,0
42125,1
42127,0
42129,0
42131,0
42133,1
44001,1
44003,0
44005,0
44007,0
44009,1
45001,0
45003,1
45005,0
45007,0
45009,1
45011,0
45013,0
45015,0
45017,0
45019,1
45021,1
45023,1
45025,0
45027,0
45029,0
45031,0
45033,0
45035,1
45037,0
45039,0
45041,0
45043,0
45045,1
45047,0
45049,0
45051,1
45053,0
45055,0
45057,0
45059,1
45061,1
45063,0
45065,0
45067,0
45069,0
45071,0
45073,1
45075,0
45077,0
45079,0
45081,1
45083,1
45085,1
45087,0
45089,0
45091,1
46003,0
46005,0
46007,0
46009,0
46011,0
46013,0
46015,0
46019,1
46021,1
46023,1
46025,1
46027,0
46029,0
46031,0
46033,0
46035,0
46037,0
46039,1
46041,0
46043,0
46045,0
46047,0
46049,0
46051,1
46053,0
46055,0
46057,0
46059,1
46061,1
46063,0
46065,0
46067,0
46069,0
46071,0
46073,0
46075,0
46077,1
46079,0
46081,1
46083,1
46085,0
46087,0
46089,0
46091,1
46093,1
46097,0
46099,0
46101,0
46102,0
46103,0
46105,0
46107,1
46109,0
46111,0
46115,0
46117,0
46119,0
46121,0
46123,0
46125,0
46127,0
46129,1
46135,1
46137,0
47001,0
47003,0
47005,1
47007,0
47009,1
47011,1
47013,1
47015,1
47017,0
47019,0
47021,1
47023,1
47025,0
47027,0
47029,1
47031,1
47033,1
47035,0
47037,1
47039,0
47041,0
47043,1
47045,1
47047,1
47049,1
47051,0
47053,0
47055,0
47057,1
47059,0
47061,0
47063,0
47065,0
47067,0
47069,0
47071,1
47073,1
47075,1
47077,0
47079,0
47081,0
47083,0
47085,0
47087,0
47089,1
47091,1
47093,0
47095,0
47097,0
47099,1
47101,1
47103,1
47105,1
47107,0
47109,0
47111,0
47113,1
47115,0
47117,1
47119,1
47121,1
47123,1
47125,1
47127,0
47129,0
47131,0
47133,1
47135,1
47137,1
47139,1
47141,1
47143,1
47145,0
47147,0
47149,0
47151,0
47153,0
47155,0
47157,0
47159,1
47161,0
47163,0
47165,0
47167,0
47169,0
47171,0
47173,0
47175,0
47177,0
47179,1
47181,0
47183,0
47185,0
47187,0
47189,0
48001,0
48003,0
48005,1
48007,0
48009,0
48011,0
48013,0
48015,1
48017,0
48019,0
48021,0
48023,0
48025,1
48027,1
48029,1
48031,0
48035,1
48037,0
48039,1
48041,1
48043,0
48045,0
48047,0
48049,0
48051,0
48053,0
48055,0
48057,0
48059,0
48061,0
48063,0
48065,0
48067,0
48069,0
48071,1
48073,1
48075,1
48077,0
48079,0
48081,0
48083,1
48085,1
48087,0
48089,0
48091,0
48093,0
48095,1
48097,0
48099,0
48101,0
48103,0
48105,1
48107,0
48109,0
48111,0
48113,1
48115,1
48117,0
48119,1
48121,0
48123,0
48125,0
48127,0
48129,0
48131,1
48133,0
48135,0
48137,0
48139,1
48141,1
48143,1
48145,0
48147,0
48149,1
48151,0
48153,0
48157,1
48159,0
48161,0
48163,1
48165,0
48167,0
48169,0
48171,0
48173,0
48175,1
48177,0
48179,0
48181,1
48183,0
48185,0
48187,0
48189,0
48191,0
48193,0
48195,0
48197,0
48199,1
48201,0
48203,0
48205,0
48207,1
48209,0
48211,0
48213,0
48215,0
48217,1
48219,0
48221,1
48223,0
48225,0
48227,1
48229,0
48231,0
48233,0
48235,0
48237,1
48239,0
48241,0
48243,0
48245,1
48247,0
48249,0
48251,1
48253,0
48255,1
48257,1
48259,1
48261,0
48265,1
48267,0
48271,0
48273,0
48275,0
48277,0
48279,0
48281,0
48283,0
48285,1
48287,1
48289,0
48291,0
48293,1
48295,0
48297,0
48299,0
48301,0
48303,0
48305,0
48307,0
48309,0
48311,0
48313,1
48315,0
48317,0
48319,0
48321,0
48323,0
48325,1
48327,0
48329,1
48331,0
48333,0
48335,1
48337,0
48339,1
48341,0
48343,1
48347,0
48349,0
48351,0
48353,0
48355,0
48357,0
48359,0
48361,0
48363,0
48365,1
48367,1
48369,0
48371,0
48373,1
48375,1
48377,0
48379,0
48381,0
48383,0
48385,0
48387,0
48389,0
48391,0
48395,0
48397,1
48399,1
48401,0
48403,1
48405,0
48407,0
48409,0
48411,0
48413,0
48415,0
48417,1
48419,0
48421,0
48423,1
48425,0
48427,0
48429,0
48431,0
48433,0
48435,0
48437,0
48439,0
48441,0
48443,0
48445,0
48447,0
48449,1
48451,0
48453,0
48455,0
48457,0
48459,1
48461,0
48463,0
48465,0
48467,1
48469,0
48471,1
48473,1
48475,1
48477,1
48479,0
48481,0
48483,0
48485,0
48487,0
48489,0
48491,0
48493,0
48495,0
48497,1
48499,0
48501,0
48503,0
48505,0
48507,0
49001,0
49003,1
49005,1
49007,1
49009,0
49011,1
49013,0
49015,0
49017,0
49019,1
49021,0
49023,0
49025,1
49027,1
49029,0
49031,0
49033,0
49035,1
49037,0
49039,1
49041,0
49043,0
49045,1
49047,0
49049,0
49051,0
49053,1
49055,0
49057,0
50001,1
50003,1
50005,0
50007,0
50009,1
50011,0
50013,1
50015,0
50017,0
50019,1
50021,1
50023,1
50025,1
50027,1
51001,1
51003,1
51005,0
51007,0
51009,0
51011,1
51013,0
51015,0
51017,1
51019,0
51021,0
51023,0
51025,0
51027,0
51029,0
51031,1
51033,0
51035,0
51036,0
51037,0
51041,0
51043,0
51045,1
51047,0
51049,0
51051,0
51053,0
51057,1
51059,1
51061,1
51063,0
51065,0
51067,0
51069,1
51071,0
51073,0
