Fips,Target
45003,0
45005,0
45071,0
45037,0
45023,0
45027,0
45029,0
45067,0
45085,0
45063,0
45073,0
45011,0
45015,0
45019,1
45031,0
45043,0
45069,0
45091,1
45007,0
45021,0
45025,0
45047,0
45053,0
45051,1
45055,0
45061,0
45075,0
45083,1
45001,0
45009,0
45013,1
45017,0
45033,0
45081,0
45079,1
45039,0
45049,0
45045,1
45057,0
45035,0
45041,1
45059,0
45065,0
45077,0
45087,0
45089,0
