Fips,Population,Longitude,Latitude,Km2,UrbanDensity,Emp-113110,Emp-113310,Emp-114111,Emp-114112,Emp-115112,Emp-115210,Emp-115310,Emp-221111,Emp-221121,Emp-221122,Emp-221210,Emp-221310,Emp-236115,Emp-236117,Emp-236118,Emp-236220,Emp-237110,Emp-237120,Emp-237130,Emp-237210,Emp-237310,Emp-237990,Emp-238110,Emp-238120,Emp-238130,Emp-238140,Emp-238150,Emp-238160,Emp-238170,Emp-238190,Emp-238210,Emp-238220,Emp-238290,Emp-238310,Emp-238320,Emp-238330,Emp-238340,Emp-238350,Emp-238390,Emp-238910,Emp-238990,Emp-311352,Emp-311411,Emp-311611,Emp-311612,Emp-311710,Emp-311811,Emp-311812,Emp-311920,Emp-311941,Emp-312120,Emp-312130,Emp-312140,Emp-313210,Emp-314910,Emp-314994,Emp-314999,Emp-315990,Emp-316210,Emp-321113,Emp-321219,Emp-321912,Emp-321918,Emp-321920,Emp-321992,Emp-321999,Emp-323111,Emp-323113,Emp-325414,Emp-326199,Emp-327110,Emp-327320,Emp-327390,Emp-327991,Emp-332311,Emp-332312,Emp-332322,Emp-332323,Emp-332710,Emp-332721,Emp-332812,Emp-332813,Emp-332999,Emp-333318,Emp-333999,Emp-334513,Emp-334516,Emp-336611,Emp-336612,Emp-337110,Emp-337121,Emp-337122,Emp-337212,Emp-339116,Emp-339910,Emp-339950,Emp-339992,Emp-339999,Emp-423110,Emp-423120,Emp-423130,Emp-423140,Emp-423210,Emp-423220,Emp-423310,Emp-423320,Emp-423330,Emp-423390,Emp-423420,Emp-423430,Emp-423440,Emp-423450,Emp-423490,Emp-423510,Emp-423610,Emp-423690,Emp-423710,Emp-423720,Emp-423730,Emp-423810,Emp-423820,Emp-423830,Emp-423840,Emp-423850,Emp-423860,Emp-423910,Emp-423930,Emp-423940,Emp-423990,Emp-424120,Emp-424130,Emp-424210,Emp-424320,Emp-424330,Emp-424340,Emp-424420,Emp-424430,Emp-424450,Emp-424460,Emp-424480,Emp-424490,Emp-424610,Emp-424690,Emp-424710,Emp-424720,Emp-424810,Emp-424820,Emp-424910,Emp-424920,Emp-424930,Emp-424990,Emp-425120,Emp-441110,Emp-441120,Emp-441210,Emp-441222,Emp-441228,Emp-441310,Emp-441320,Emp-442110,Emp-442210,Emp-442291,Emp-442299,Emp-443141,Emp-443142,Emp-444110,Emp-444120,Emp-444130,Emp-444190,Emp-444210,Emp-444220,Emp-445110,Emp-445120,Emp-445210,Emp-445220,Emp-445230,Emp-445291,Emp-445292,Emp-445299,Emp-445310,Emp-446110,Emp-446120,Emp-446130,Emp-446191,Emp-446199,Emp-447110,Emp-447190,Emp-448110,Emp-448120,Emp-448130,Emp-448140,Emp-448150,Emp-448190,Emp-448210,Emp-448310,Emp-451110,Emp-451120,Emp-451130,Emp-451140,Emp-451211,Emp-452210,Emp-452311,Emp-452319,Emp-453110,Emp-453210,Emp-453220,Emp-453310,Emp-453910,Emp-453920,Emp-453930,Emp-453991,Emp-453998,Emp-454110,Emp-454210,Emp-454310,Emp-454390,Emp-481111,Emp-481211,Emp-483113,Emp-483114,Emp-484110,Emp-484121,Emp-484122,Emp-484210,Emp-484220,Emp-484230,Emp-485310,Emp-485320,Emp-485410,Emp-485991,Emp-487110,Emp-487210,Emp-488119,Emp-488190,Emp-488310,Emp-488330,Emp-488390,Emp-488410,Emp-488490,Emp-488510,Emp-492110,Emp-492210,Emp-493110,Emp-511110,Emp-511120,Emp-511130,Emp-511199,Emp-511210,Emp-512110,Emp-512131,Emp-512191,Emp-512240,Emp-515112,Emp-515120,Emp-515210,Emp-517311,Emp-517312,Emp-517911,Emp-517919,Emp-518210,Emp-519120,Emp-519130,Emp-522110,Emp-522120,Emp-522130,Emp-522210,Emp-522220,Emp-522292,Emp-522298,Emp-522310,Emp-522320,Emp-522390,Emp-523120,Emp-523910,Emp-523920,Emp-523930,Emp-523991,Emp-524113,Emp-524114,Emp-524126,Emp-524127,Emp-524210,Emp-524291,Emp-524292,Emp-524298,Emp-531110,Emp-531120,Emp-531130,Emp-531190,Emp-531210,Emp-531311,Emp-531312,Emp-531320,Emp-531390,Emp-532111,Emp-532120,Emp-532210,Emp-532283,Emp-532284,Emp-532289,Emp-532310,Emp-532412,Emp-532490,Emp-541110,Emp-541191,Emp-541211,Emp-541213,Emp-541214,Emp-541219,Emp-541310,Emp-541320,Emp-541330,Emp-541340,Emp-541350,Emp-541370,Emp-541380,Emp-541410,Emp-541430,Emp-541490,Emp-541511,Emp-541512,Emp-541513,Emp-541519,Emp-541611,Emp-541612,Emp-541613,Emp-541614,Emp-541618,Emp-541620,Emp-541690,Emp-541713,Emp-541714,Emp-541715,Emp-541720,Emp-541810,Emp-541820,Emp-541860,Emp-541890,Emp-541910,Emp-541921,Emp-541922,Emp-541930,Emp-541940,Emp-541990,Emp-551112,Emp-551114,Emp-561110,Emp-561210,Emp-561311,Emp-561312,Emp-561320,Emp-561330,Emp-561410,Emp-561421,Emp-561422,Emp-561431,Emp-561439,Emp-561440,Emp-561492,Emp-561499,Emp-561510,Emp-561520,Emp-561591,Emp-561599,Emp-561611,Emp-561612,Emp-561621,Emp-561622,Emp-561710,Emp-561720,Emp-561730,Emp-561740,Emp-561790,Emp-561920,Emp-561990,Emp-562111,Emp-562211,Emp-562910,Emp-562920,Emp-562991,Emp-562998,Emp-611110,Emp-611310,Emp-611420,Emp-611430,Emp-611519,Emp-611610,Emp-611620,Emp-611691,Emp-611692,Emp-611699,Emp-611710,Emp-621111,Emp-621112,Emp-621210,Emp-621310,Emp-621320,Emp-621330,Emp-621340,Emp-621391,Emp-621399,Emp-621410,Emp-621420,Emp-621491,Emp-621492,Emp-621493,Emp-621498,Emp-621511,Emp-621512,Emp-621610,Emp-621910,Emp-621999,Emp-622110,Emp-623110,Emp-623210,Emp-623220,Emp-623311,Emp-623312,Emp-623990,Emp-624110,Emp-624120,Emp-624190,Emp-624210,Emp-624221,Emp-624229,Emp-624230,Emp-624310,Emp-624410,Emp-711110,Emp-711130,Emp-711219,Emp-711310,Emp-711320,Emp-711510,Emp-712110,Emp-712120,Emp-712130,Emp-712190,Emp-713110,Emp-713120,Emp-713290,Emp-713910,Emp-713920,Emp-713930,Emp-713940,Emp-713950,Emp-713990,Emp-721110,Emp-721191,Emp-721199,Emp-721211,Emp-721214,Emp-721310,Emp-722310,Emp-722320,Emp-722330,Emp-722410,Emp-722511,Emp-722513,Emp-722514,Emp-722515,Emp-811111,Emp-811113,Emp-811118,Emp-811121,Emp-811122,Emp-811191,Emp-811192,Emp-811198,Emp-811212,Emp-811219,Emp-811310,Emp-811411,Emp-811412,Emp-811420,Emp-811430,Emp-811490,Emp-812111,Emp-812112,Emp-812113,Emp-812199,Emp-812210,Emp-812220,Emp-812310,Emp-812320,Emp-812332,Emp-812910,Emp-812930,Emp-812990,Emp-813110,Emp-813211,Emp-813212,Emp-813219,Emp-813311,Emp-813312,Emp-813319,Emp-813410,Emp-813910,Emp-813920,Emp-813930,Emp-813940,Emp-813990,Emp-311421,Emp-314120,Emp-316992,Emp-316998,Emp-325413,Emp-332216,Emp-334413,Emp-339920,Emp-424470,Emp-493190,Emp-522291,Emp-114119,Emp-212321,Emp-236116,Emp-327215,Emp-333415,Emp-333515,Emp-711410,Emp-311991,Emp-312111,Emp-324121,Emp-325411,Emp-325412,Emp-325620,Emp-483212,Emp-488210,Emp-525990,Emp-236210,Emp-339113,Emp-485999,Emp-541199,Emp-541850,Emp-562212,Emp-115114,Emp-211120,Emp-212311,Emp-212312,Emp-213112,Emp-221112,Emp-221113,Emp-221114,Emp-221115,Emp-221320,Emp-221330,Emp-311119,Emp-311340,Emp-311351,Emp-311412,Emp-311422,Emp-311511,Emp-311513,Emp-311520,Emp-311615,Emp-311813,Emp-311821,Emp-311824,Emp-311919,Emp-311942,Emp-311999,Emp-312230,Emp-313220,Emp-313240,Emp-313310,Emp-315190,Emp-315210,Emp-315220,Emp-315240,Emp-315280,Emp-316110,Emp-321911,Emp-322121,Emp-322211,Emp-322212,Emp-322219,Emp-322220,Emp-322230,Emp-322291,Emp-322299,Emp-323117,Emp-323120,Emp-325120,Emp-325180,Emp-325199,Emp-325211,Emp-325314,Emp-325510,Emp-325520,Emp-325611,Emp-325612,Emp-325910,Emp-325991,Emp-325992,Emp-325998,Emp-326111,Emp-326112,Emp-326113,Emp-326121,Emp-326140,Emp-326191,Emp-326291,Emp-326299,Emp-327120,Emp-327212,Emp-327331,Emp-327420,Emp-327910,Emp-327999,Emp-331110,Emp-331221,Emp-331410,Emp-331420,Emp-331491,Emp-331492,Emp-331523,Emp-331524,Emp-331529,Emp-332114,Emp-332119,Emp-332313,Emp-332321,Emp-332410,Emp-332420,Emp-332510,Emp-332618,Emp-332722,Emp-332811,Emp-332912,Emp-332913,Emp-332996,Emp-333111,Emp-333241,Emp-333242,Emp-333243,Emp-333249,Emp-333314,Emp-333316,Emp-333414,Emp-333511,Emp-333514,Emp-333517,Emp-333519,Emp-333612,Emp-333618,Emp-333914,Emp-333921,Emp-333922,Emp-333923,Emp-333993,Emp-333994,Emp-333995,Emp-334111,Emp-334118,Emp-334220,Emp-334290,Emp-334310,Emp-334412,Emp-334416,Emp-334417,Emp-334418,Emp-334419,Emp-334510,Emp-334511,Emp-334515,Emp-334517,Emp-334519,Emp-334614,Emp-335121,Emp-335122,Emp-335129,Emp-335312,Emp-335313,Emp-335314,Emp-335929,Emp-335931,Emp-335999,Emp-336211,Emp-336310,Emp-336320,Emp-336340,Emp-336350,Emp-336370,Emp-336390,Emp-336412,Emp-336413,Emp-336510,Emp-337124,Emp-337125,Emp-337127,Emp-337211,Emp-337214,Emp-337215,Emp-337910,Emp-337920,Emp-339112,Emp-339114,Emp-339115,Emp-339930,Emp-339940,Emp-339991,Emp-339993,Emp-339994,Emp-423410,Emp-423460,Emp-423520,Emp-423620,Emp-423740,Emp-423920,Emp-424110,Emp-424310,Emp-424410,Emp-424440,Emp-424510,Emp-424590,Emp-424940,Emp-424950,Emp-425110,Emp-448320,Emp-451212,Emp-481112,Emp-481212,Emp-481219,Emp-483111,Emp-483211,Emp-485111,Emp-485113,Emp-485119,Emp-485210,Emp-485510,Emp-486210,Emp-487990,Emp-488111,Emp-488991,Emp-488999,Emp-493120,Emp-493130,Emp-511140,Emp-511191,Emp-512120,Emp-512199,Emp-512230,Emp-512250,Emp-512290,Emp-515111,Emp-517410,Emp-519110,Emp-519190,Emp-522293,Emp-522294,Emp-523110,Emp-523130,Emp-523140,Emp-523210,Emp-523999,Emp-524130,Emp-525910,Emp-532112,Emp-532281,Emp-532282,Emp-532411,Emp-532420,Emp-533110,Emp-541360,Emp-541420,Emp-541830,Emp-541840,Emp-541870,Emp-551111,Emp-561450,Emp-561491,Emp-561613,Emp-561910,Emp-562112,Emp-562119,Emp-562219,Emp-611210,Emp-611410,Emp-611511,Emp-611512,Emp-611513,Emp-611630,Emp-621991,Emp-622210,Emp-622310,Emp-711120,Emp-711190,Emp-711211,Emp-711212,Emp-811112,Emp-811211,Emp-811213,Emp-812191,Emp-812331,Emp-812921,Emp-812922,Emp-212319,Emp-311911,Emp-333244,Emp-335921,Emp-524128,Emp-311930,Emp-333120,Emp-333413,Emp-336991,Emp-336999,Emp-311111,Emp-311211,Emp-326130,Emp-326150,Emp-326220,Emp-333924,Emp-486910,Emp-313230,Emp-335210,Emp-483112
36055,6.61338421837956,-90.18,38.27,7.454511594326264,1.4609379041156565,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,0.0,0.0,6.882437470997847,0.0,0.0,5.1298987149230735,5.641907070938114,6.826545223556594,7.292337176173877,3.6375861597263857,0.0,5.4116460518550396,2.1972245773362196,6.0112671744041615,3.8066624897703196,3.1354942159291497,4.290459441148391,5.241747015059643,5.811140992976701,4.90527477843843,5.996452088619021,5.043425116919247,3.4011973816621555,7.422971251049421,8.104401307921613,5.476463551931511,6.20455776256869,5.823045895483019,5.407171771460119,4.7535901911063645,5.68697535633982,5.093750200806762,6.16541785423142,5.771441123130016,4.007333185232471,0.0,0.0,4.770684624465665,0.0,5.3471075307174685,6.54534966033442,0.0,0.0,6.598509028614515,4.430816798843313,4.31748811353631,0.0,5.298317366548036,0.0,3.6375861597263857,0.0,0.0,0.0,0.0,0.0,0.0,4.2626798770413155,0.0,3.713572066704308,7.527255919373784,5.123963979403259,0.0,7.688455356549944,0.0,4.8283137373023015,0.0,5.056245805348308,0.0,0.0,6.113682179832232,3.6888794541139363,7.226209010100671,7.3453648404168685,4.61512051684126,4.787491742782046,5.908082938168931,2.833213344056216,4.859812404361672,6.0014148779611505,0.0,0.0,0.0,4.204692619390966,0.0,3.5553480614894135,0.0,5.3706380281276624,3.784189633918261,5.003946305945459,0.0,3.258096538021482,5.556828061699537,5.799092654460526,4.941642422609304,0.0,4.61512051684126,4.04305126783455,5.2832037287379885,3.7376696182833684,5.37989735354046,4.890349128221754,8.110727582974489,6.582025138892826,4.859812404361672,7.333023014386481,5.293304824724492,6.139884552226255,6.930494765951626,6.536691597591305,4.859812404361672,5.68697535633982,5.541263545158426,5.056245805348308,3.4965075614664802,6.9167150203536085,6.12029741895095,5.049856007249537,0.0,4.727387818712341,5.7430031878094825,4.68213122712422,4.406719247264253,4.465908118654584,4.787491742782046,5.902633333401366,5.627621113690637,3.828641396489095,0.0,5.3612921657094255,0.0,1.9459101490553132,0.0,4.5217885770490405,6.755768921984255,4.48863636973214,4.77912349311153,6.304448802421981,0.0,6.406879986069314,4.060443010546419,2.70805020110221,2.772588722239781,4.0943445622221,3.295836866004329,6.118097198041348,8.246695943718557,5.720311776607412,5.0689042022202315,3.6375861597263857,3.9512437185814275,6.522092798170152,5.860786223465865,6.025865973825314,5.117993812416755,1.6094379124341003,6.786716950605081,4.983606621708336,6.20050917404269,7.488852955733459,4.382026634673881,5.351858133476067,6.493753839851686,4.574710978503383,5.752572638825633,9.334326351757174,5.91350300563827,4.736198448394496,2.302585092994046,2.302585092994046,3.784189633918261,0.0,0.0,6.453624998892692,7.233455418621439,5.673323267171493,5.455321115357702,3.970291913552122,5.0106352940962555,7.563719668414366,5.043425116919247,4.762173934797756,6.1092475827643655,4.941642422609304,7.083387847625295,4.718498871295094,5.662960480135946,6.152732694704104,5.7899601708972535,6.535241271013659,6.104793232414985,4.844187086458591,4.727387818712341,5.71042701737487,6.895682697747868,8.128290171607052,7.026426808699636,5.062595033026967,5.0689042022202315,6.042632833682381,6.366470447731438,5.910796644040527,2.70805020110221,3.4339872044851463,4.204692619390966,5.41610040220442,6.584791392385716,5.655991810819852,3.367295829986474,5.8888779583328805,4.852030263919617,2.833213344056216,0.0,0.0,6.620073206530356,5.869296913133774,5.814130531825066,5.53338948872752,6.226536669287466,4.007333185232471,4.248495242049359,4.248495242049359,7.330405211844402,6.586171654854675,0.0,0.0,5.288267030694535,0.0,0.0,0.0,0.0,4.605170185988092,3.912023005428146,5.676753802268282,6.787844982309579,4.68213122712422,6.863803391452954,5.8888779583328805,3.1780538303479458,7.02197642307216,0.0,7.084226422097916,3.4965075614664802,5.552959584921617,1.6094379124341003,2.772588722239781,5.365976015021851,6.150602768446279,0.0,8.288534459413917,6.440946540632921,3.367295829986474,4.882801922586371,7.663407664893479,4.110873864173311,5.214935757608986,7.5443321080536885,4.882801922586371,7.228388451573604,0.0,2.6390573296152584,5.327876168789581,3.367295829986474,4.02535169073515,4.68213122712422,4.330733340286331,6.285998094508865,2.995732273553991,7.083387847625295,5.442417710521793,3.367295829986474,5.438079308923196,7.6128310304073565,6.244166900663736,4.110873864173311,7.873978379604501,3.4657359027997265,6.437751649736401,3.58351893845611,7.0326242610280065,5.823045895483019,4.204692619390966,3.044522437723423,6.152732694704104,7.397561535524052,6.93537044601511,4.007333185232471,5.19295685089021,5.204006687076795,5.564520407322694,4.290459441148391,3.6109179126442243,0.0,5.25227342804663,0.0,5.0238805208462765,5.075173815233827,8.085794701281568,5.726847747587197,7.342131730584722,5.84354441703136,8.144098463338524,5.4510384535657,6.102558594613569,4.382026634673881,7.945201132412759,4.007333185232471,4.418840607796598,4.276666119016055,5.683579767338681,4.31748811353631,3.9889840465642745,2.833213344056216,7.641084249174914,7.379008127628304,5.82600010738045,5.545177444479562,8.195609567288775,4.382026634673881,5.916202062607435,3.9318256327243257,2.995732273553991,4.634728988229636,5.220355825078324,4.859812404361672,4.0943445622221,7.539027055823995,3.6888794541139363,6.664409020350408,3.1354942159291497,2.9444389791664403,5.308267697401205,5.3981627015177525,4.48863636973214,3.4657359027997265,4.543294782270004,7.060476365999801,5.351858133476067,3.1354942159291497,8.963288275610298,7.111512116496157,5.723585101952381,5.849324779946859,4.248495242049359,8.690810307580046,5.517452896464707,5.075173815233827,4.499809670330265,8.470730317005897,3.5263605246161616,4.02535169073515,6.499787040655854,0.0,4.343805421853684,5.429345628954441,2.4849066497880004,0.0,0.0,3.367295829986474,7.227662498728654,6.990256500493881,3.091042453358316,4.997212273764115,7.8713112033234065,8.563122123304638,4.5217885770490405,4.330733340286331,6.148468295917647,5.153291594497779,6.263398262591624,0.0,5.697093486505405,3.828641396489095,2.9444389791664403,0.0,8.105609402299896,10.171757421466447,0.0,5.666426688112432,4.634728988229636,6.246106765481563,6.0063531596017325,5.857933154483459,3.871201010907891,5.135798437050262,4.5217885770490405,8.211211361793023,4.127134385045092,7.746300662231439,5.6240175061873385,5.313205979041787,4.795790545596741,6.714170529909472,4.634728988229636,4.605170185988092,5.0106352940962555,6.052089168924417,0.0,5.303304908059076,6.021023349349527,6.893656354602635,6.769641976852503,6.09807428216624,8.676587243566487,7.134093721192866,5.262690188904886,10.081842921060204,8.943636705909594,8.281723990411392,6.049733455231958,6.226536669287466,7.729735331385051,4.204692619390966,7.699842407396986,8.110427237575024,7.097548850614793,4.382026634673881,5.313205979041787,5.746203190540153,0.0,7.647786045440933,8.013674142832684,5.680172609017068,5.1647859739235145,2.6390573296152584,5.1298987149230735,3.7376696182833684,4.276666119016055,6.415096959171596,0.0,0.0,0.0,0.0,5.159055299214529,3.8918202981106265,6.635946555686647,0.0,4.465908118654584,8.205218426395412,5.683579767338681,5.8944028342648505,7.959625305098115,2.772588722239781,0.0,0.0,0.0,0.0,7.01571242048723,5.857933154483459,3.58351893845611,6.976348070447749,9.403766708502243,9.17378011666438,4.605170185988092,7.489970898834801,6.848005274576363,3.6109179126442243,3.912023005428146,6.437751649736401,4.465908118654584,4.672828834461906,5.318119993844216,4.564348191467836,4.574710978503383,3.8918202981106265,5.313205979041787,0.0,4.04305126783455,2.3978952727983707,2.6390573296152584,4.0943445622221,4.418840607796598,7.1180162044653335,5.955837369464831,6.169610732491456,5.384495062789089,4.634728988229636,3.8066624897703196,6.093569770045136,4.8283137373023015,5.389071729816501,4.499809670330265,4.290459441148391,7.899153483343097,5.655991810819852,4.867534450455582,4.700480365792417,3.7376696182833684,5.0369526024136295,4.68213122712422,6.212606095751519,4.962844630259907,3.8066624897703196,6.113682179832232,2.5649493574615367,4.04305126783455,6.75110146893676,0.0,0.0,0.0,0.0,4.61512051684126,0.0,0.0,5.886104031450156,3.6888794541139363,4.605170185988092,0.0,0.0,6.222576268071369,6.066108090103747,0.0,5.6937321388027,2.4849066497880004,3.58351893845611,0.0,2.8903717578961645,0.0,5.556828061699537,0.0,0.0,0.0,1.0986122886681098,2.70805020110221,0.0,0.0,4.653960350157523,4.477336814478207,5.049856007249537,0.0,0.0,0.0,4.3694478524670215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.082218910376446,0.0,0.0,0.0,0.0,0.0,5.8971538676367405,0.0,0.0,5.303304908059076,0.0,0.0,0.0,0.0,4.7535901911063645,0.0,0.0,5.384495062789089,5.69035945432406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.669495251007694,0.0,0.0,0.0,0.0,3.9512437185814275,0.0,0.0,0.0,0.0,0.0,3.8501476017100584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.700443573390687,5.308267697401205,0.0,0.0,0.0,6.163314804034641,0.0,3.6109179126442243,4.07753744390572,0.0,0.0,0.0,1.9459101490553132,0.0,0.0,0.0,7.071573364211532,6.595780513961311,0.0,0.0,5.501258210544727,5.214935757608986,6.715383386334681,6.1092475827643655,0.0,0.0,4.787491742782046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.828641396489095,7.111512116496157,0.0,4.2626798770413155,4.882801922586371,0.0,0.0,4.997212273764115,0.0,0.0,6.530877627725885,3.8066624897703196,0.0,5.8522024797744745,0.0,0.0,0.0,0.0,0.0,4.983606621708336,0.0,0.0,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.110873864173311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,0.0,6.942156705699469,0.0,0.0,3.912023005428146,0.0,0.0,0.0,6.144185634125646,0.0,0.0,0.0,2.995732273553991,0.0,1.9459101490553132,3.871201010907891,0.0,0.0,0.0,2.995732273553991,0.0,0.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7376696182833684,0.0,0.0,0.0,3.7376696182833684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970291913552122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4011973816621555,3.091042453358316,0.0,5.351858133476067,3.044522437723423,0.0,4.110873864173311,3.6635616461296463,0.0,0.0,0.0,0.0,2.8903717578961645,5.337538079701318,4.787491742782046,0.0,1.791759469228055,0.0,4.948759890378168,0.0,4.442651256490317,0.0,3.091042453358316,2.8903717578961645,0.0,0.0,0.0,4.04305126783455,0.0,4.941642422609304,0.0,0.0,2.8903717578961645,3.044522437723423,4.962844630259907,5.267858159063328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
