Fips,Target
53047,0
53037,0
53067,1
53011,1
53049,0
53005,1
53013,0
53003,0
53001,0
53023,0
53057,1
53045,0
53065,0
53063,1
53043,0
53007,1
53031,0
53035,1
53033,1
53051,0
53059,0
53055,0
53009,0
53075,1
53077,1
53015,1
53039,0
53019,0
53041,0
53017,0
53053,1
53027,0
53029,0
53069,0
53021,0
53071,1
53025,0
53073,1
53061,1
